"meanBitLifeTimePerPacket:vector MainTest.ue[0].app[0].sink ($numUEs=3, #0 - UDPDownlink-0-20240718-14:54:14-12568)",
125.80075,0.00075
125.850375,0.000375
125.90075,0.00075
125.950375,0.000375
126.001,0.001
126.050375,0.000375
126.100375,0.000375
126.150375,0.000375
126.200375,0.000375
126.2515,0.0015
126.30075,0.00075
126.350375,0.000375
126.401,0.001
126.450375,0.000375
126.50075,0.00075
126.550375,0.000375
126.60075,0.00075
126.650375,0.000375
126.70075,0.00075
126.750375,0.000375
126.801,0.001
126.850375,0.000375
126.90075,0.00075
126.950375,0.000375
127.00075,0.00075
127.050375,0.000375
127.10075,0.00075
127.150375,0.000375
127.201,0.001
127.251125,0.001124999999999999
127.30075,0.00075
127.35075,0.00075
127.400375,0.000375
127.45075,0.00075
127.50075,0.00075
127.550375,0.000375
127.601,0.001
127.650375,0.000375
127.700375,0.000375
127.750375,0.000375
127.800375,0.000375
127.850375,0.000375
127.90075,0.00075
127.950375,0.000375
128.001375,0.001374999999999999
128.050375,0.000375
128.10075,0.00075
128.150375,0.000375
128.20075,0.00075
128.250375,0.000375
128.30075,0.00075
128.350375,0.000375
128.401,0.001
128.45075,0.00075
128.500375,0.000375
128.550375,0.000375
128.60075,0.00075
128.650375,0.000375
128.70075,0.00075
128.750375,0.000375
128.800625,0.000624999999999999
128.850375,0.000375
128.90075,0.00075
128.950375,0.000375
129.00075,0.00075
129.050375,0.000375
129.100375,0.000375
129.15075,0.00075
129.201,0.001
129.250375,0.000375
129.30075,0.00075
129.350375,0.000375
129.400375,0.000375
129.45075,0.00075
129.500375,0.000375
129.55075,0.00075
129.601375,0.001374999999999999
129.650375,0.000375
129.70075,0.00075
129.750375,0.000375
129.80075,0.00075
129.850375,0.000375
129.900375,0.000375
129.95075,0.00075
130.001,0.001
130.050375,0.000375
130.10075,0.00075
130.150375,0.000375
130.20075,0.00075
130.250375,0.000375
130.300375,0.000375
130.350375,0.000375
130.401,0.001
130.450375,0.000375
130.50075,0.00075
130.550375,0.000375
130.60075,0.00075
130.650375,0.000375
130.70075,0.00075
130.75075,0.00075
130.801375,0.001374999999999999
130.850375,0.000375
130.901125,0.001124999999999999
130.950375,0.000375
131.00075,0.00075
131.050375,0.000375
131.10075,0.00075
131.150375,0.000375
131.200625,0.000624999999999999
131.25075,0.00075
131.30075,0.00075
131.350375,0.000375
131.40075,0.00075
131.450375,0.000375
131.50075,0.00075
131.550375,0.000375
131.601,0.001
131.650375,0.000375
131.700375,0.000375
131.750375,0.000375
131.80075,0.00075
131.850375,0.000375
131.900375,0.000375
131.951125,0.001124999999999999
132.000625,0.000624999999999999
132.050375,0.000375
132.10075,0.00075
132.150375,0.000375
132.200375,0.000375
132.25075,0.00075
132.300375,0.000375
132.35075,0.00075
132.401,0.001
132.450375,0.000375
132.500375,0.000375
132.55075,0.00075
132.60075,0.00075
132.650375,0.000375
132.70075,0.00075
132.750375,0.000375
132.800625,0.000624999999999999
132.850375,0.000375
132.90075,0.00075
132.950375,0.000375
133.00075,0.00075
133.050375,0.000375
133.100375,0.000375
133.151125,0.001124999999999999
133.201,0.001
133.250375,0.000375
133.30075,0.00075
133.350375,0.000375
133.40075,0.00075
133.450375,0.000375
133.50075,0.00075
133.550375,0.000375
133.601,0.001
133.650375,0.000375
133.701125,0.001124999999999999
133.750375,0.000375
133.800375,0.000375
133.851125,0.001124999999999999
133.901125,0.001124999999999999
133.950375,0.000375
134.001,0.001
134.050375,0.000375
134.10075,0.00075
134.150375,0.000375
134.20075,0.00075
134.250375,0.000375
134.30075,0.00075
134.350375,0.000375
134.401,0.001
134.45075,0.00075
134.500375,0.000375
134.550375,0.000375
134.60075,0.00075
134.650375,0.000375
134.700375,0.000375
134.750375,0.000375
134.801,0.001
134.850375,0.000375
134.90075,0.00075
134.950375,0.000375
135.000375,0.000375
135.050375,0.000375
135.101125,0.001124999999999999
135.150375,0.000375
135.201,0.001
135.250375,0.000375
135.30075,0.00075
135.350375,0.000375
135.400375,0.000375
135.45075,0.00075
135.50075,0.00075
135.550375,0.000375
135.600625,0.000624999999999999
135.65075,0.00075
135.700375,0.000375
135.751125,0.001124999999999999
135.80075,0.00075
135.850375,0.000375
135.90075,0.00075
135.950375,0.000375
136.001,0.001
136.050375,0.000375
136.101125,0.001124999999999999
136.150375,0.000375
136.20075,0.00075
136.250375,0.000375
136.30075,0.00075
136.350375,0.000375
136.400625,0.000624999999999999
136.450375,0.000375
136.500375,0.000375
136.550375,0.000375
136.60075,0.00075
136.650375,0.000375
136.700375,0.000375
136.751125,0.001124999999999999
136.801,0.001
136.850375,0.000375
136.90075,0.00075
136.950375,0.000375
137.00075,0.00075
137.050375,0.000375
137.101125,0.001124999999999999
137.150375,0.000375
137.200625,0.000624999999999999
137.25075,0.00075
137.300375,0.000375
137.350375,0.000375
137.40075,0.00075
137.450375,0.000375
137.501125,0.001124999999999999
137.550375,0.000375
137.601,0.001
137.650375,0.000375
137.70075,0.00075
137.750375,0.000375
137.80075,0.00075
137.850375,0.000375
137.901125,0.001124999999999999
137.950375,0.000375
138.001,0.001
138.050375,0.000375
138.100375,0.000375
138.15075,0.00075
138.20075,0.00075
138.250375,0.000375
138.30075,0.00075
138.350375,0.000375
138.400625,0.000624999999999999
138.45075,0.00075
138.500375,0.000375
138.550375,0.000375
138.60075,0.00075
138.650375,0.000375
138.70075,0.00075
138.750375,0.000375
138.800625,0.000624999999999999
138.850375,0.000375
138.90075,0.00075
138.950375,0.000375
139.00075,0.00075
139.050375,0.000375
139.10075,0.00075
139.150375,0.000375
139.201,0.001
139.250375,0.000375
139.300375,0.000375
139.35075,0.00075
139.401125,0.001124999999999999
139.450375,0.000375
139.50075,0.00075
139.550375,0.000375
139.601,0.001
139.650375,0.000375
139.700375,0.000375
139.750375,0.000375
139.800375,0.000375
139.850375,0.000375
139.900375,0.000375
139.95075,0.00075
140.000625,0.000624999999999999
140.05075,0.00075
140.100375,0.000375
140.150375,0.000375
140.200375,0.000375
140.251125,0.001124999999999999
140.300375,0.000375
140.351125,0.001124999999999999
140.400625,0.000624999999999999
140.45075,0.00075
140.500375,0.000375
140.550375,0.000375
140.60075,0.00075
140.650375,0.000375
140.700375,0.000375
140.750375,0.000375
140.800625,0.000624999999999999
140.85075,0.00075
140.900375,0.000375
140.950375,0.000375
141.00075,0.00075
141.050375,0.000375
141.10075,0.00075
141.150375,0.000375
141.200625,0.000624999999999999
141.25075,0.00075
141.300375,0.000375
141.350375,0.000375
141.400375,0.000375
141.450375,0.000375
141.50075,0.00075
141.550375,0.000375
141.601375,0.001374999999999999
141.650375,0.000375
141.700375,0.000375
141.750375,0.000375
141.800375,0.000375
141.850375,0.000375
141.900375,0.000375
141.950375,0.000375
142.000625,0.000624999999999999
142.05075,0.00075
142.10075,0.00075
142.150375,0.000375
142.200375,0.000375
142.250375,0.000375
142.300375,0.000375
142.351125,0.001124999999999999
142.401,0.001
142.450375,0.000375
142.50075,0.00075
142.550375,0.000375
142.600375,0.000375
142.65075,0.00075
142.700375,0.000375
142.750375,0.000375
142.801,0.001
142.850375,0.000375
142.90075,0.00075
142.950375,0.000375
143.00075,0.00075
143.050375,0.000375
143.100375,0.000375
143.15075,0.00075
143.200625,0.000624999999999999
143.25075,0.00075
143.30075,0.00075
143.350375,0.000375
143.400375,0.000375
143.450375,0.000375
143.500375,0.000375
143.55075,0.00075
143.600625,0.000624999999999999
143.650375,0.000375
143.700375,0.000375
143.750375,0.000375
143.800375,0.000375
143.850375,0.000375
143.900375,0.000375
143.95075,0.00075
144.000625,0.000624999999999999
144.050375,0.000375
144.100375,0.000375
144.150375,0.000375
144.200375,0.000375
144.250375,0.000375
144.300375,0.000375
144.350375,0.000375
144.400625,0.000624999999999999
144.45075,0.00075
144.500375,0.000375
144.55075,0.00075
144.600375,0.000375
144.650375,0.000375
144.700375,0.000375
144.751125,0.001124999999999999
144.800625,0.000624999999999999
144.850375,0.000375
144.900375,0.000375
144.9515,0.0015
145.00075,0.00075
145.050375,0.000375
145.100375,0.000375
145.15075,0.00075
145.200625,0.000624999999999999
145.25075,0.00075
145.30075,0.00075
145.350375,0.000375
145.400375,0.000375
145.450375,0.000375
145.500375,0.000375
145.55075,0.00075
145.600625,0.000624999999999999
145.65075,0.00075
145.70075,0.00075
145.750375,0.000375
145.800375,0.000375
145.85075,0.00075
145.90075,0.00075
145.950375,0.000375
146.000625,0.000624999999999999
146.05075,0.00075
146.101125,0.001124999999999999
146.150375,0.000375
146.200375,0.000375
146.25075,0.00075
146.30075,0.00075
146.350375,0.000375
146.400625,0.000624999999999999
146.450375,0.000375
146.500375,0.000375
146.55075,0.00075
146.600375,0.000375
146.650375,0.000375
146.700375,0.000375
146.750375,0.000375
146.800625,0.000624999999999999
146.850375,0.000375
146.900375,0.000375
146.95075,0.00075
147.000375,0.000375
147.05075,0.00075
147.10075,0.00075
147.150375,0.000375
147.201375,0.001374999999999999
147.250375,0.000375
147.30075,0.00075
147.350375,0.000375
147.400375,0.000375
147.45075,0.00075
147.500375,0.000375
147.55075,0.00075
147.601,0.001
147.650375,0.000375
147.701125,0.001124999999999999
147.750375,0.000375
147.800375,0.000375
147.85075,0.00075
147.90075,0.00075
147.950375,0.000375
148.001,0.001
148.050375,0.000375
148.100375,0.000375
148.15075,0.00075
148.20075,0.00075
148.250375,0.000375
148.301125,0.001124999999999999
148.350375,0.000375
148.401375,0.001374999999999999
148.450375,0.000375
148.501125,0.001124999999999999
148.550375,0.000375
148.601125,0.001124999999999999
148.650375,0.000375
148.701125,0.001124999999999999
148.750375,0.000375
148.801375,0.001374999999999999
148.850375,0.000375
148.901125,0.001124999999999999
148.950375,0.000375
149.00075,0.00075
149.050375,0.000375
149.101125,0.001124999999999999
149.150375,0.000375
149.201375,0.001374999999999999
149.250375,0.000375
149.30075,0.00075
149.35075,0.00075
149.40075,0.00075
149.450375,0.000375
149.50075,0.00075
149.550375,0.000375
149.601,0.001
149.650375,0.000375
149.701125,0.001124999999999999
149.750375,0.000375
149.80075,0.00075
149.850375,0.000375
149.901125,0.001124999999999999
149.950375,0.000375
150.001,0.001
150.050375,0.000375
150.101125,0.001124999999999999
150.150375,0.000375
150.20075,0.00075
150.250375,0.000375
150.30075,0.00075
150.350375,0.000375
150.401,0.001
150.450375,0.000375
150.500375,0.000375
150.551125,0.001124999999999999
150.600375,0.000375
150.65075,0.00075
150.70075,0.00075
150.750375,0.000375
150.800625,0.000624999999999999
150.851125,0.001124999999999999
150.90075,0.00075
150.950375,0.000375
151.00075,0.00075
151.050375,0.000375
151.101125,0.001124999999999999
151.150375,0.000375
151.201,0.001
151.250375,0.000375
151.30075,0.00075
151.350375,0.000375
151.400375,0.000375
151.450375,0.000375
151.50075,0.00075
151.550375,0.000375
151.601,0.001
151.650375,0.000375
151.70075,0.00075
151.750375,0.000375
151.800375,0.000375
151.850375,0.000375
151.90075,0.00075
151.950375,0.000375
152.001,0.001
152.050375,0.000375
152.100375,0.000375
152.15075,0.00075
152.20075,0.00075
152.250375,0.000375
152.30075,0.00075
152.350375,0.000375
152.401,0.001
152.450375,0.000375
152.500375,0.000375
152.550375,0.000375
152.600375,0.000375
152.65075,0.00075
152.701125,0.001124999999999999
152.750375,0.000375
152.801,0.001
152.850375,0.000375
152.90075,0.00075
152.950375,0.000375
153.00075,0.00075
153.050375,0.000375
153.10075,0.00075
153.150375,0.000375
153.200625,0.000624999999999999
153.250375,0.000375
153.300375,0.000375
153.35075,0.00075
153.40075,0.00075
153.450375,0.000375
153.50075,0.00075
153.550375,0.000375
153.601375,0.001374999999999999
153.650375,0.000375
153.700375,0.000375
153.75075,0.00075
153.801125,0.001124999999999999
153.850375,0.000375
153.900375,0.000375
153.950375,0.000375
154.000625,0.000624999999999999
154.050375,0.000375
154.100375,0.000375
154.150375,0.000375
154.20075,0.00075
154.250375,0.000375
154.30075,0.00075
154.350375,0.000375
154.401,0.001
154.450375,0.000375
154.50075,0.00075
154.5504375,0.000437499999999999
154.600375,0.000375
154.650375,0.000375
154.70075,0.00075
154.750375,0.000375
154.801,0.001
154.850375,0.000375
154.901125,0.001124999999999999
154.950375,0.000375
155.00075,0.00075
155.050375,0.000375
155.10075,0.00075
155.150375,0.000375
155.201,0.001
155.250375,0.000375
155.300375,0.000375
155.350375,0.000375
155.40075,0.00075
155.450375,0.000375
155.500375,0.000375
155.551125,0.001124999999999999
155.600625,0.000624999999999999
155.650375,0.000375
155.700375,0.000375
155.750375,0.000375
155.800375,0.000375
155.850375,0.000375
155.900375,0.000375
155.950375,0.000375
156.000625,0.000624999999999999
156.050375,0.000375
156.100375,0.000375
156.150375,0.000375
156.200375,0.000375
156.250375,0.000375
156.30075,0.00075
156.350375,0.000375
156.401,0.001
156.450375,0.000375
156.50075,0.00075
156.550375,0.000375
156.600375,0.000375
156.65075,0.00075
156.70075,0.00075
156.750375,0.000375
156.800625,0.000624999999999999
156.850375,0.000375
156.900375,0.000375
156.950375,0.000375
157.00075,0.00075
157.050375,0.000375
157.10075,0.00075
157.150375,0.000375
157.201,0.001
157.250375,0.000375
157.30075,0.00075
157.350375,0.000375
157.40075,0.00075
157.450375,0.000375
157.500375,0.000375
157.55075,0.00075
157.600625,0.000624999999999999
157.650375,0.000375
157.70075,0.00075
157.750375,0.000375
157.800375,0.000375
157.85075,0.00075
157.900375,0.000375
157.950375,0.000375
158.000625,0.000624999999999999
158.050375,0.000375
158.100375,0.000375
158.150375,0.000375
158.200375,0.000375
158.250375,0.000375
158.300375,0.000375
158.350375,0.000375
158.401375,0.001374999999999999
158.450375,0.000375
158.50075,0.00075
158.550375,0.000375
158.600375,0.000375
158.65075,0.00075
158.70075,0.00075
158.750375,0.000375
158.801,0.001
158.850375,0.000375
158.90075,0.00075
158.950375,0.000375
159.00075,0.00075
159.050375,0.000375
159.10075,0.00075
159.150375,0.000375
159.201,0.001
159.250375,0.000375
159.300375,0.000375
159.350375,0.000375
159.400375,0.000375
159.450375,0.000375
159.50075,0.00075
159.550375,0.000375
159.601,0.001
159.650375,0.000375
159.700375,0.000375
159.751125,0.001124999999999999
159.800375,0.000375
159.850375,0.000375
159.90075,0.00075
159.950375,0.000375
160.000625,0.000624999999999999
160.050375,0.000375
160.100375,0.000375
160.15075,0.00075
160.200375,0.000375
160.250375,0.000375
160.300375,0.000375
160.350375,0.000375
160.401375,0.001374999999999999
160.450375,0.000375
160.50075,0.00075
160.550375,0.000375
160.60075,0.00075
160.650375,0.000375
160.700375,0.000375
160.750375,0.000375
160.800625,0.000624999999999999
160.85075,0.00075
160.90075,0.00075
160.950375,0.000375
161.000375,0.000375
161.05075,0.00075
161.100375,0.000375
161.15075,0.00075
161.201375,0.001374999999999999
161.250375,0.000375
161.301125,0.001124999999999999
161.350375,0.000375
161.401125,0.001124999999999999
161.450375,0.000375
161.50075,0.00075
161.550375,0.000375
161.601,0.001
161.65075,0.00075
161.700375,0.000375
161.75075,0.00075
161.800375,0.000375
161.85075,0.00075
161.90075,0.00075
161.950375,0.000375
162.001,0.001
162.050375,0.000375
162.10075,0.00075
162.150375,0.000375
162.200375,0.000375
162.25075,0.00075
162.30075,0.00075
162.350375,0.000375
162.401,0.001
162.450375,0.000375
162.50075,0.00075
162.550375,0.000375
162.60075,0.00075
162.650375,0.000375
162.70075,0.00075
162.750375,0.000375
162.801,0.001
162.850375,0.000375
162.90075,0.00075
162.950375,0.000375
163.000375,0.000375
163.05075,0.00075
163.10075,0.00075
163.150375,0.000375
163.200625,0.000624999999999999
163.250375,0.000375
163.30075,0.00075
163.350375,0.000375
163.40075,0.00075
163.450375,0.000375
163.500375,0.000375
163.55075,0.00075
163.601,0.001
163.650375,0.000375
163.70075,0.00075
163.750375,0.000375
163.80075,0.00075
163.850375,0.000375
163.900375,0.000375
163.950375,0.000375
164.001,0.001
164.050375,0.000375
164.10075,0.00075
164.150375,0.000375
164.200375,0.000375
164.250375,0.000375
164.300375,0.000375
164.35075,0.00075
164.401,0.001
164.450375,0.000375
164.500375,0.000375
164.550375,0.000375
164.600375,0.000375
164.650375,0.000375
164.700375,0.000375
164.750375,0.000375
164.801,0.001
164.850375,0.000375
164.90075,0.00075
164.950375,0.000375
165.000375,0.000375
165.05075,0.00075
165.10075,0.00075
165.150375,0.000375
165.201375,0.001374999999999999
165.250375,0.000375
165.30075,0.00075
165.350375,0.000375
165.40075,0.00075
165.450375,0.000375
165.50075,0.00075
165.550375,0.000375
165.600625,0.000624999999999999
165.650375,0.000375
165.70075,0.00075
165.750375,0.000375
165.800375,0.000375
165.850375,0.000375
165.900375,0.000375
165.95075,0.00075
166.000625,0.000624999999999999
166.050375,0.000375
166.10075,0.00075
166.150375,0.000375
166.200375,0.000375
166.250375,0.000375
166.30075,0.00075
166.350375,0.000375
166.401,0.001
166.450375,0.000375
166.50075,0.00075
166.550375,0.000375
166.60075,0.00075
166.650375,0.000375
166.70075,0.00075
166.751125,0.001124999999999999
166.800625,0.000624999999999999
166.85075,0.00075
166.90075,0.00075
166.950375,0.000375
167.000375,0.000375
167.05075,0.00075
167.100375,0.000375
167.15075,0.00075
167.201,0.001
167.250375,0.000375
167.300375,0.000375
167.350375,0.000375
167.400375,0.000375
167.450375,0.000375
167.50075,0.00075
167.550375,0.000375
167.601,0.001
167.650375,0.000375
167.700375,0.000375
167.750375,0.000375
167.800375,0.000375
167.850375,0.000375
167.900375,0.000375
167.950375,0.000375
168.000625,0.000624999999999999
168.05075,0.00075
168.100375,0.000375
168.150375,0.000375
168.200375,0.000375
168.250375,0.000375
168.300375,0.000375
168.350375,0.000375
168.400625,0.000624999999999999
168.450375,0.000375
168.500375,0.000375
168.550375,0.000375
168.600375,0.000375
168.650375,0.000375
168.700375,0.000375
168.750375,0.000375
168.801,0.001
168.850375,0.000375
168.900375,0.000375
168.950375,0.000375
169.000375,0.000375
169.050375,0.000375
169.100375,0.000375
169.15075,0.00075
169.201,0.001
169.250375,0.000375
169.30075,0.00075
169.350375,0.000375
169.400375,0.000375
169.450375,0.000375
169.500375,0.000375
169.55075,0.00075
169.601,0.001
169.650375,0.000375
169.700375,0.000375
169.75075,0.00075
169.800375,0.000375
169.85075,0.00075
169.90075,0.00075
169.950375,0.000375
170.000625,0.000624999999999999
170.050375,0.000375
170.100375,0.000375
170.150375,0.000375
170.200375,0.000375
170.250375,0.000375
170.300375,0.000375
170.350375,0.000375
170.400625,0.000624999999999999
170.450375,0.000375
170.500375,0.000375
170.550375,0.000375
170.60075,0.00075
170.650375,0.000375
170.700375,0.000375
170.750375,0.000375
170.800625,0.000624999999999999
170.850375,0.000375
170.90075,0.00075
170.950375,0.000375
171.00075,0.00075
171.050375,0.000375
171.10075,0.00075
171.150375,0.000375
171.201,0.001
171.251125,0.001124999999999999
171.30075,0.00075
171.350375,0.000375
171.400375,0.000375
171.45075,0.00075
171.50075,0.00075
171.550375,0.000375
171.601,0.001
171.650375,0.000375
171.700375,0.000375
171.75075,0.00075
171.80075,0.00075
171.850375,0.000375
171.90075,0.00075
171.950375,0.000375
172.000625,0.000624999999999999
172.050375,0.000375
172.101125,0.001124999999999999
172.150375,0.000375
172.200375,0.000375
172.25075,0.00075
172.300375,0.000375
172.35075,0.00075
172.400625,0.000624999999999999
172.450375,0.000375
172.50075,0.00075
172.550375,0.000375
172.601125,0.001124999999999999
172.650375,0.000375
172.700375,0.000375
172.750375,0.000375
172.801,0.001
172.850375,0.000375
172.90075,0.00075
172.950375,0.000375
173.000375,0.000375
173.050375,0.000375
173.100375,0.000375
173.150375,0.000375
173.201,0.001
173.250375,0.000375
173.30075,0.00075
173.350375,0.000375
173.40075,0.00075
173.450375,0.000375
173.500375,0.000375
173.550375,0.000375
173.601,0.001
173.650375,0.000375
173.700375,0.000375
173.750375,0.000375
173.80075,0.00075
173.850375,0.000375
173.900375,0.000375
173.950375,0.000375
174.000625,0.000624999999999999
174.050375,0.000375
174.10075,0.00075
174.150375,0.000375
174.200375,0.000375
174.25075,0.00075
174.300375,0.000375
174.35075,0.00075
174.400625,0.000624999999999999
174.450375,0.000375
174.50075,0.00075
174.550375,0.000375
174.600375,0.000375
174.650375,0.000375
174.700375,0.000375
174.750375,0.000375
174.800625,0.000624999999999999
174.850375,0.000375
174.900375,0.000375
174.950375,0.000375
175.00075,0.00075
175.050375,0.000375
175.100375,0.000375
175.150375,0.000375
175.200625,0.000624999999999999
175.250375,0.000375
175.300375,0.000375
175.350375,0.000375
175.40075,0.00075
175.450375,0.000375
175.500375,0.000375
175.550375,0.000375
175.600625,0.000624999999999999
175.65075,0.00075
175.70075,0.00075
175.750375,0.000375
175.800375,0.000375
175.85075,0.00075
175.901125,0.001124999999999999
175.950375,0.000375
176.000625,0.000624999999999999
176.05075,0.00075
176.10075,0.00075
176.150375,0.000375
176.20075,0.00075
176.250375,0.000375
176.30075,0.00075
176.350375,0.000375
176.400625,0.000624999999999999
176.450375,0.000375
176.50075,0.00075
176.550375,0.000375
176.60075,0.00075
176.650375,0.000375
176.700375,0.000375
176.750375,0.000375
176.801,0.001
176.850375,0.000375
176.90075,0.00075
176.950375,0.000375
177.00075,0.00075
177.050375,0.000375
177.100375,0.000375
177.15075,0.00075
177.201375,0.001374999999999999
177.250375,0.000375
177.300375,0.000375
177.350375,0.000375
177.400375,0.000375
177.45075,0.00075
177.500375,0.000375
177.550375,0.000375
177.601,0.001
177.650375,0.000375
177.70075,0.00075
177.750375,0.000375
177.800375,0.000375
177.851125,0.001124999999999999
177.90075,0.00075
177.950375,0.000375
178.000625,0.000624999999999999
178.05075,0.00075
178.100375,0.000375
178.150375,0.000375
178.20075,0.00075
178.250375,0.000375
178.30075,0.00075
178.350375,0.000375
178.401,0.001
178.450375,0.000375
178.50075,0.00075
178.550375,0.000375
178.60075,0.00075
178.650375,0.000375
178.70075,0.00075
178.750375,0.000375
178.801,0.001
178.850375,0.000375
178.90075,0.00075
178.950375,0.000375
179.000375,0.000375
179.050375,0.000375
179.10075,0.00075
179.150375,0.000375
179.200625,0.000624999999999999
179.251125,0.001124999999999999
179.300375,0.000375
179.35075,0.00075
179.400375,0.000375
179.450375,0.000375
179.500375,0.000375
179.55075,0.00075
179.600625,0.000624999999999999
179.650375,0.000375
179.700375,0.000375
179.750375,0.000375
179.800375,0.000375
179.851125,0.001124999999999999
179.90075,0.00075
179.950375,0.000375
180.001,0.001
180.05075,0.00075
180.10075,0.00075
180.150375,0.000375
180.201125,0.001124999999999999
180.250375,0.000375
180.300375,0.000375
180.35075,0.00075
180.400625,0.000624999999999999
180.45075,0.00075
180.500375,0.000375
180.550375,0.000375
180.60075,0.00075
180.650375,0.000375
180.700375,0.000375
180.750375,0.000375
180.801,0.001
180.850375,0.000375
180.900375,0.000375
180.950375,0.000375
181.000375,0.000375
181.050375,0.000375
181.100375,0.000375
181.150375,0.000375
181.200625,0.000624999999999999
181.250375,0.000375
181.300375,0.000375
181.350375,0.000375
181.400375,0.000375
181.450375,0.000375
181.50075,0.00075
181.550375,0.000375
181.600625,0.000624999999999999
181.65075,0.00075
181.700375,0.000375
181.75075,0.00075
181.800375,0.000375
181.850375,0.000375
181.900375,0.000375
181.950375,0.000375
182.000625,0.000624999999999999
182.050375,0.000375
182.100375,0.000375
182.150375,0.000375
182.200375,0.000375
182.250375,0.000375
182.300375,0.000375
182.350375,0.000375
182.400625,0.000624999999999999
182.450375,0.000375
182.500375,0.000375
182.55075,0.00075
182.600375,0.000375
182.650375,0.000375
182.700375,0.000375
182.75075,0.00075
182.801,0.001
182.850375,0.000375
182.900375,0.000375
182.950375,0.000375
183.000375,0.000375
183.050375,0.000375
183.100375,0.000375
183.150375,0.000375
183.201,0.001
183.250375,0.000375
183.30075,0.00075
183.350375,0.000375
183.400375,0.000375
183.450375,0.000375
183.500375,0.000375
183.550375,0.000375
183.600625,0.000624999999999999
183.650375,0.000375
183.70075,0.00075
183.750375,0.000375
183.80075,0.00075
183.850375,0.000375
183.900375,0.000375
183.950375,0.000375
184.000625,0.000624999999999999
184.050375,0.000375
184.100375,0.000375
184.150375,0.000375
184.20075,0.00075
184.250375,0.000375
184.300375,0.000375
184.351125,0.001124999999999999
184.401,0.001
184.450375,0.000375
184.500375,0.000375
184.550375,0.000375
184.600375,0.000375
184.650375,0.000375
184.700375,0.000375
184.75075,0.00075
184.800625,0.000624999999999999
184.850375,0.000375
184.900375,0.000375
184.950375,0.000375
185.00075,0.00075
185.050375,0.000375
185.10075,0.00075
185.150375,0.000375
185.201,0.001
185.250375,0.000375
185.300375,0.000375
185.350375,0.000375
185.400375,0.000375
185.45075,0.00075
185.50075,0.00075
185.550375,0.000375
185.601,0.001
185.650375,0.000375
185.700375,0.000375
185.750375,0.000375
185.800375,0.000375
185.85075,0.00075
185.900375,0.000375
185.950375,0.000375
186.000625,0.000624999999999999
186.05075,0.00075
186.10075,0.00075
186.150375,0.000375
186.200375,0.000375
186.25075,0.00075
186.300375,0.000375
186.35075,0.00075
186.400625,0.000624999999999999
186.45075,0.00075
186.500375,0.000375
186.55075,0.00075
186.60075,0.00075
186.650375,0.000375
186.700375,0.000375
186.750375,0.000375
186.800625,0.000624999999999999
186.85075,0.00075
186.900375,0.000375
186.950375,0.000375
187.000375,0.000375
187.051125,0.001124999999999999
187.100375,0.000375
187.150375,0.000375
187.200625,0.000624999999999999
187.251125,0.001124999999999999
187.300375,0.000375
187.350375,0.000375
187.400375,0.000375
187.450375,0.000375
187.500375,0.000375
187.550375,0.000375
187.600625,0.000624999999999999
187.65075,0.00075
187.700375,0.000375
187.750375,0.000375
187.80075,0.00075
187.850375,0.000375
187.900375,0.000375
187.950375,0.000375
188.001,0.001
188.050375,0.000375
188.10075,0.00075
188.150375,0.000375
188.20075,0.00075
188.250375,0.000375
188.30075,0.00075
188.350375,0.000375
188.401,0.001
188.450375,0.000375
188.50075,0.00075
188.550375,0.000375
188.600375,0.000375
188.650375,0.000375
188.700375,0.000375
188.751125,0.001124999999999999
188.800625,0.000624999999999999
188.850375,0.000375
188.900375,0.000375
188.95075,0.00075
189.00075,0.00075
189.050375,0.000375
189.100375,0.000375
189.150375,0.000375
189.201,0.001
189.250375,0.000375
189.300375,0.000375
189.35075,0.00075
189.400375,0.000375
189.450375,0.000375
189.50075,0.00075
189.550375,0.000375
189.601,0.001
189.650375,0.000375
189.70075,0.00075
189.750375,0.000375
189.800375,0.000375
189.85075,0.00075
189.900375,0.000375
189.95075,0.00075
190.000625,0.000624999999999999
190.05075,0.00075
190.100375,0.000375
190.15075,0.00075
190.20075,0.00075
190.250375,0.000375
190.300375,0.000375
190.350375,0.000375
190.400625,0.000624999999999999
190.450375,0.000375
190.50075,0.00075
190.550375,0.000375
190.60075,0.00075
190.650375,0.000375
190.700375,0.000375
190.750375,0.000375
190.800625,0.000624999999999999
190.85075,0.00075
190.900375,0.000375
190.950375,0.000375
191.00075,0.00075
191.050375,0.000375
191.101125,0.001124999999999999
191.150375,0.000375
191.201,0.001
191.250375,0.000375
191.300375,0.000375
191.350375,0.000375
191.401125,0.001124999999999999
191.450375,0.000375
191.50075,0.00075
191.550375,0.000375
191.601,0.001
191.650375,0.000375
191.700375,0.000375
191.75075,0.00075
191.80075,0.00075
191.850375,0.000375
191.900375,0.000375
191.95075,0.00075
192.000625,0.000624999999999999
192.050375,0.000375
192.100375,0.000375
192.151125,0.001124999999999999
192.200375,0.000375
192.25075,0.00075
192.300375,0.000375
192.35075,0.00075
192.401,0.001
192.450375,0.000375
192.50075,0.00075
192.550375,0.000375
192.600375,0.000375
192.650375,0.000375
192.700375,0.000375
192.75075,0.00075
192.800625,0.000624999999999999
192.850375,0.000375
192.90075,0.00075
192.950375,0.000375
193.000375,0.000375
193.050375,0.000375
193.100375,0.000375
193.151125,0.001124999999999999
193.200625,0.000624999999999999
